Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
28.76300763038588,-0.06279380939871908,19.98430269950483,186.4218478388436
29.98089520919135,-0.104554334638606,20.02689211851498,185.8824543938714
31.25035076634146,-0.140249654940584,20.07232995229893,186.4871299345553
32.57355780090186,0.09436351599139947,19.8312355655735,186.5577941873207
33.95279226598308,-0.0006162578060228288,19.92475708385453,185.4645634327575
35.39042648344299,-0.0370568926343306,19.98446188510879,185.8765981726532
36.8889332243473,0.04094948359650941,19.88240400435777,184.8573032141956
38.45088996220441,-0.004998198647697571,19.93837356954288,184.4572579232142
40.07898330629251,-0.01255128058776931,19.9429358165258,183.7413898287793
41.77601362270211,0.0882647259497745,19.83713125960217,183.7863666592189
43.54489985104459,-0.006671629185275303,19.95417437238505,183.9289947931767
45.38868452510943,-0.0002705698514559944,19.95001513043915,183.7761149011743
